Date,VIX,DXY,SPY,TLT,GLD
2021-03-15,20.030000686645508,91.83000183105469,371.1327819824219,118.18379211425781,162.1999969482422
2021-03-16,19.790000915527344,91.87000274658203,370.66461181640625,117.70885467529297,162.35000610351562
2021-03-17,19.229999542236328,91.4000015258789,371.92864990234375,116.82804870605469,163.50999450683594
2021-03-18,21.579999923706055,91.8499984741211,366.5171813964844,115.64500427246094,162.55999755859375
2021-03-19,20.950000762939453,91.91999816894531,365.8389587402344,116.36176300048828,163.24000549316406
2021-03-22,18.8799991607666,91.80000305175781,368.76019287109375,117.66565704345703,163.0
2021-03-23,20.299999237060547,92.33999633789062,365.8577575683594,118.72783660888672,161.80999755859375
2021-03-24,21.200000762939453,92.52999877929688,363.9979248046875,119.36682891845703,162.3699951171875
2021-03-25,19.809999465942383,92.87999725341797,366.0456848144531,118.42559051513672,161.77999877929688
2021-03-26,18.860000610351562,92.7699966430664,371.9444274902344,118.01110076904297,162.24000549316406
2021-03-29,20.739999771118164,92.94000244140625,371.75653076171875,117.00936889648438,160.30999755859375
2021-03-30,19.610000610351562,93.30000305175781,370.7703552246094,117.62251281738281,157.57000732421875
2021-03-31,19.399999618530273,93.2300033569336,372.2731628417969,116.96620178222656,159.9600067138672
2021-04-01,17.329999923706055,92.93000030517578,376.2934265136719,118.90753173828125,161.97999572753906
2021-04-05,17.90999984741211,92.5999984741211,381.69439697265625,118.38863372802734,161.9199981689453
2021-04-06,18.1200008392334,92.33999633789062,381.4689025878906,119.19282531738281,163.22000122070312
2021-04-07,17.15999984741211,92.45999908447266,381.910400390625,118.36271667480469,162.75999450683594
2021-04-08,16.950000762939453,92.05999755859375,383.7232666015625,119.3398208618164,164.50999450683594
2021-04-09,16.690000534057617,92.16000366210938,386.5129699707031,118.90753173828125,163.27000427246094
2021-04-12,16.90999984741211,92.13999938964844,386.6538391113281,118.85559844970703,162.27999877929688
2021-04-13,16.649999618530273,91.8499984741211,387.7998962402344,119.74627685546875,163.42999267578125
2021-04-14,16.989999771118164,91.69000244140625,386.4754943847656,119.36579895019531,162.72000122070312
2021-04-15,16.56999969482422,91.66999816894531,390.6271667480469,121.36332702636719,165.35000610351562
2021-04-16,16.25,91.55999755859375,391.9327697753906,120.42076110839844,166.35000610351562
2021-04-19,17.290000915527344,91.06999969482422,390.0071716308594,120.07487487792969,165.88999938964844
2021-04-20,18.68000030517578,91.23999786376953,387.1517028808594,120.62831115722656,166.47999572753906
2021-04-21,17.5,91.16000366210938,390.81500244140625,120.87040710449219,168.1300048828125
2021-04-22,18.709999084472656,91.33000183105469,387.2456359863281,121.3979263305664,167.0399932861328
2021-04-23,17.329999923706055,90.86000061035156,391.4443664550781,121.112548828125,166.39999389648438
2021-04-26,17.639999389648438,90.80999755859375,392.2615051269531,120.9395980834961,166.83999633789062
2021-04-27,17.559999465942383,90.91000366210938,392.1769714355469,119.88465118408203,166.4199981689453
2021-04-28,17.280000686645508,90.61000061035156,392.06427001953125,119.96245574951172,166.91000366210938
2021-04-29,17.610000610351562,90.61000061035156,394.56280517578125,119.60791778564453,166.22000122070312
2021-04-30,18.610000610351562,91.27999877929688,391.9703369140625,119.88465118408203,165.66000366210938
2021-05-03,18.309999465942383,90.94999694824219,392.8157043457031,119.95651245117188,167.80999755859375
2021-05-04,19.479999542236328,91.29000091552734,390.3923034667969,120.77056121826172,166.5800018310547
2021-05-05,19.149999618530273,91.30999755859375,390.514404296875,120.96969604492188,167.27000427246094
2021-05-06,18.389999389648438,90.94999694824219,393.63287353515625,121.16885375976562,170.05999755859375
2021-05-07,16.690000534057617,90.2300033569336,396.497802734375,120.57136535644531,171.58999633789062
2021-05-10,19.65999984741211,90.20999908447266,392.57147216796875,119.350341796875,172.11000061035156
2021-05-11,21.84000015258789,90.13999938964844,389.0678405761719,118.67488861083984,172.13999938964844
2021-05-12,27.59000015258789,90.70999908447266,380.80206298828125,117.42784881591797,170.42999267578125
2021-05-13,23.1299991607666,90.75,385.37640380859375,117.60971069335938,171.1300048828125
2021-05-14,18.809999465942383,90.31999969482422,391.2940368652344,118.70948791503906,172.69000244140625
2021-05-17,19.719999313354492,90.22000122070312,390.2983703613281,118.45830535888672,174.6999969482422
2021-05-18,21.34000015258789,89.75,386.93572998046875,118.1552734375,175.0399932861328
2021-05-19,22.18000030517578,90.19000244140625,385.92120361328125,117.86949920654297,175.16000366210938
2021-05-20,20.670000076293945,89.80999755859375,390.0729675292969,118.83941650390625,175.9600067138672
2021-05-21,20.149999618530273,90.0199966430664,389.7536315917969,119.22038269042969,176.0399932861328
2021-05-24,18.399999618530273,89.83000183105469,393.7268371582031,119.6620864868164,176.35000610351562
2021-05-25,18.84000015258789,89.63999938964844,392.853271484375,120.77056121826172,177.9499969482422
2021-05-26,17.360000610351562,90.04000091552734,393.63287353515625,120.56271362304688,177.63999938964844
2021-05-27,16.739999771118164,89.97000122070312,393.83953857421875,120.0777359008789,177.7100067138672
2021-05-28,16.760000228881836,90.02999877929688,394.54400634765625,119.8872299194336,178.3800048828125
2021-06-01,17.899999618530273,89.83000183105469,394.1965026855469,119.86031341552734,177.89999389648438
2021-06-02,17.479999542236328,89.9000015258789,394.81640625,120.1378173828125,178.77000427246094
2021-06-03,18.040000915527344,90.5,393.3511047363281,119.68685150146484,175.27000427246094
2021-06-04,16.420000076293945,90.13999938964844,396.94866943359375,121.32597351074219,177.16000366210938
2021-06-07,16.420000076293945,89.94999694824219,396.5635986328125,120.95308685302734,177.8699951171875
2021-06-08,17.06999969482422,90.08000183105469,396.6481018066406,121.802978515625,177.32000732421875
2021-06-09,17.889999389648438,90.12000274658203,396.0562438964844,122.87832641601562,176.97999572753906
2021-06-10,16.100000381469727,90.08000183105469,397.89727783203125,123.6155014038086,177.74000549316406
2021-06-11,15.649999618530273,90.55999755859375,398.5547790527344,123.41604614257812,175.74000549316406
2021-06-14,16.389999389648438,90.5199966430664,399.4471740722656,122.47069549560547,174.7100067138672
2021-06-15,17.020000457763672,90.54000091552734,398.7144775390625,122.32329559326172,174.0500030517578
2021-06-16,18.149999618530273,91.12999725341797,396.4884033203125,122.21922302246094,171.11000061035156
2021-06-17,17.75,91.88999938964844,396.3569030761719,124.049072265625,165.85000610351562
2021-06-18,20.700000762939453,92.2300033569336,391.0098876953125,126.38194274902344,164.92999267578125
2021-06-21,17.889999389648438,91.86000061035156,396.6075439453125,124.26591491699219,166.9499969482422
2021-06-22,16.65999984741211,91.7300033569336,398.7278747558594,124.56937408447266,166.25
2021-06-23,16.31999969482422,91.80000305175781,398.247314453125,124.2485580444336,166.13999938964844
2021-06-24,15.970000267028809,91.81999969482422,400.603271484375,124.4480209350586,166.0399932861328
2021-06-25,15.619999885559082,91.80999755859375,402.0262756347656,123.15583801269531,166.58999633789062
2021-06-28,15.760000228881836,91.87999725341797,402.83660888671875,124.42203521728516,166.5800018310547
2021-06-29,16.020000457763672,92.05000305175781,403.0533752441406,124.6301498413086,164.8300018310547
2021-06-30,15.829999923706055,92.44000244140625,403.39263916015625,125.18517303466797,165.6300048828125
2021-07-01,15.479999542236328,92.5999984741211,405.6260681152344,125.19214630126953,166.1999969482422
2021-07-02,15.069999694824219,92.2300033569336,408.7264709472656,125.94757843017578,167.2899932861328
2021-07-06,16.440000534057617,92.55000305175781,407.9820556640625,127.42383575439453,168.1199951171875
2021-07-07,16.200000762939453,92.63999938964844,409.423828125,128.55270385742188,168.75999450683594
2021-07-08,19.0,92.36000061035156,406.087890625,129.0562744140625,168.64999389648438
2021-07-09,16.18000030517578,92.12999725341797,410.42279052734375,127.2414779663086,169.2100067138672
2021-07-12,16.170000076293945,92.2300033569336,411.89288330078125,127.07646179199219,169.0
2021-07-13,17.1200008392334,92.75,410.48876953125,126.1039047241211,169.22000122070312
2021-07-14,16.329999923706055,92.41000366210938,411.1012878417969,127.53671264648438,171.0399932861328
2021-07-15,17.010000228881836,92.62000274658203,409.6971130371094,128.94342041015625,171.07000732421875
2021-07-16,18.450000762939453,92.69000244140625,406.48358154296875,128.70033264160156,169.41000366210938
2021-07-19,22.5,92.88999938964844,400.4807434082031,131.5225067138672,169.61000061035156
2021-07-20,19.729999542236328,92.97000122070312,406.2197265625,130.25466918945312,169.38999938964844
2021-07-21,17.90999984741211,92.75,409.50860595703125,128.6048126220703,168.75999450683594
2021-07-22,17.690000534057617,92.81999969482422,410.3662109375,129.8204803466797,169.08999633789062
2021-07-23,17.200000762939453,92.91000366210938,414.5880126953125,128.95205688476562,168.55999755859375
2021-07-26,17.579999923706055,92.6500015258789,415.6058044433594,128.57000732421875,168.16000366210938
2021-07-27,19.360000610351562,92.43000030517578,413.7115783691406,129.9420928955078,168.44000244140625
2021-07-28,18.309999465942383,92.31999969482422,413.5419921875,129.95077514648438,169.2899932861328
2021-07-29,17.700000762939453,91.86000061035156,415.25714111328125,129.2300262451172,171.1699981689453
2021-07-30,18.239999771118164,92.16999816894531,413.24041748046875,129.837890625,169.82000732421875
2021-08-02,19.459999084472656,92.05000305175781,412.37347412109375,130.99591064453125,169.61000061035156
2021-08-03,18.040000915527344,92.08000183105469,415.728271484375,131.06546020507812,169.49000549316406
2021-08-04,17.969999313354492,92.2699966430664,413.683349609375,131.3350067138672,169.52999877929688
2021-08-05,17.280000686645508,92.23999786376953,416.30316162109375,130.66552734375,168.86000061035156
2021-08-06,16.149999618530273,92.80000305175781,416.9910888671875,128.48329162597656,164.63999938964844
2021-08-09,16.719999313354492,92.94999694824219,416.65179443359375,128.0225372314453,161.72000122070312
2021-08-10,16.790000915527344,93.05999755859375,417.1700439453125,127.43130493164062,161.77000427246094
2021-08-11,16.170000076293945,92.91000366210938,418.2067565917969,127.3530044555664,164.0
2021-08-12,15.59000015258789,93.04000091552734,419.4600830078125,127.14434051513672,164.0399932861328
2021-08-13,15.449999809265137,92.5199966430664,420.2234191894531,129.1527557373047,166.38999938964844
2021-08-16,16.1200008392334,92.62999725341797,421.21295166015625,129.46578979492188,167.22000122070312
2021-08-17,17.90999984741211,93.12999725341797,418.4518127441406,129.41360473632812,166.97000122070312
2021-08-18,21.56999969482422,93.13999938964844,413.871826171875,129.84829711914062,167.10000610351562
2021-08-19,21.670000076293945,93.56999969482422,414.51263427734375,130.8046417236328,166.61000061035156
2021-08-20,18.559999465942383,93.5,417.81097412109375,130.89158630371094,166.6999969482422
2021-08-23,17.149999618530273,92.95999908447266,421.4862060546875,130.8046417236328,168.72999572753906
2021-08-24,17.219999313354492,92.88999938964844,422.1552429199219,129.78744506835938,168.64999389648438
2021-08-25,16.790000915527344,92.83000183105469,423.0411376953125,128.7093505859375,167.47999572753906
2021-08-26,18.84000015258789,93.05999755859375,420.5439147949219,129.06585693359375,167.6699981689453
2021-08-27,16.389999389648438,92.69000244140625,424.3039245605469,129.94390869140625,170.19000244140625
2021-08-30,16.190000534057617,92.6500015258789,426.1697998046875,130.28297424316406,169.35000610351562
2021-08-31,16.479999542236328,92.62999725341797,425.5384216308594,129.3961944580078,169.69000244140625
2021-09-01,16.110000610351562,92.44999694824219,425.7645568847656,129.61294555664062,169.6999969482422
2021-09-02,16.40999984741211,92.2300033569336,427.074462890625,130.1787872314453,169.25
2021-09-03,16.40999984741211,92.04000091552734,426.9708251953125,128.99485778808594,171.05999755859375
2021-09-07,18.139999389648438,92.5199966430664,425.4441833496094,127.90673065185547,167.7100067138672
2021-09-08,17.959999084472656,92.6500015258789,424.9259033203125,128.77725219726562,167.2899932861328
2021-09-09,18.799999237060547,92.4800033569336,423.1070861816406,130.33547973632812,168.02999877929688
2021-09-10,20.950000762939453,92.58000183105469,419.7711486816406,129.18638610839844,167.17999267578125
2021-09-13,19.3700008392334,92.62000274658203,420.845458984375,129.9699249267578,167.74000549316406
2021-09-14,19.459999084472656,92.6500015258789,418.5743103027344,131.54547119140625,168.82000732421875
2021-09-15,18.18000030517578,92.48999786376953,422.0705871582031,131.0841522216797,167.8300018310547
2021-09-16,18.690000534057617,92.86000061035156,421.4013977050781,130.4834442138672,164.02999877929688
2021-09-17,20.809999465942383,93.19999694824219,417.2964782714844,129.85670471191406,163.77000427246094
2021-09-20,25.709999084472656,93.23999786376953,410.3384094238281,131.46719360351562,164.94000244140625
2021-09-21,24.360000610351562,93.19999694824219,409.9507751464844,131.35398864746094,166.0399932861328
2021-09-22,20.8700008392334,93.45999908447266,413.9497985839844,132.13748168945312,165.4199981689453
2021-09-23,18.6299991607666,93.0999984741211,418.97930908203125,129.1514892578125,163.50999450683594
2021-09-24,17.75,93.33000183105469,419.66949462890625,127.88929748535156,163.3000030517578
2021-09-27,18.760000228881836,93.37999725341797,418.4688415527344,127.41920471191406,163.63999938964844
2021-09-28,23.25,93.7699966430664,410.0359191894531,125.43441009521484,162.0500030517578
2021-09-29,22.559999465942383,94.33999633789062,410.7260437011719,125.65203094482422,161.32000732421875
2021-09-30,23.139999389648438,94.25,405.70599365234375,125.63465118408203,164.22000122070312
2021-10-01,21.100000381469727,94.04000091552734,410.52752685546875,126.69197082519531,164.58999633789062
2021-10-04,22.959999084472656,93.80999755859375,405.2332763671875,126.3694076538086,165.36000061035156
2021-10-05,21.299999237060547,93.9800033569336,409.44976806640625,125.14913177490234,164.58999633789062
2021-10-06,21.0,94.2699966430664,411.1514587402344,125.85520935058594,165.02999877929688
2021-10-07,19.540000915527344,94.22000122070312,414.7060546875,124.53902435302734,164.16000366210938
2021-10-08,18.770000457763672,94.06999969482422,413.9497985839844,123.66732788085938,164.22999572753906
2021-10-11,20.0,94.31999969482422,410.9529113769531,123.35355377197266,163.9199981689453
2021-10-12,19.850000381469727,94.5199966430664,409.9413757324219,125.4629135131836,164.66000366210938
2021-10-13,18.639999389648438,94.08000183105469,411.41619873046875,126.68321990966797,167.58999633789062
2021-10-14,16.860000610351562,93.95999908447266,418.33642578125,127.15388488769531,168.0
2021-10-15,16.299999237060547,93.94000244140625,421.52239990234375,126.41304779052734,165.3300018310547
2021-10-18,16.309999465942383,93.94999694824219,422.7703552246094,127.00569915771484,164.9199981689453
2021-10-19,15.699999809265137,93.79000091552734,426.0320129394531,125.25370025634766,165.4499969482422
2021-10-20,15.489999771118164,93.55999755859375,427.7052307128906,124.40823364257812,166.89999389648438
2021-10-21,15.010000228881836,93.7699966430664,428.82080078125,124.26007080078125,166.75
2021-10-22,15.430000305175781,93.61000061035156,428.3764953613281,125.62852478027344,167.77000427246094
2021-10-25,15.239999771118164,93.80999755859375,430.673828125,125.436767578125,168.92999267578125
2021-10-26,15.979999542236328,93.94999694824219,431.0615234375,126.47406768798828,167.67999267578125
2021-10-27,16.979999542236328,93.86000061035156,429.1517639160156,128.77513122558594,168.1199951171875
2021-10-28,16.530000686645508,93.3499984741211,433.29254150390625,128.33932495117188,168.0800018310547
2021-10-29,16.260000228881836,94.12000274658203,434.1717834472656,128.7315673828125,166.64999389648438
2021-11-01,16.40999984741211,93.87999725341797,434.9185791015625,127.80467224121094,167.52000427246094
2021-11-02,16.030000686645508,94.08999633789062,436.67706298828125,128.3719482421875,167.16000366210938
2021-11-03,15.100000381469727,93.86000061035156,439.3431091308594,127.04541778564453,165.77000427246094
2021-11-04,15.4399995803833,94.3499984741211,441.4134826660156,128.38070678710938,167.64999389648438
2021-11-05,16.479999542236328,94.31999969482422,442.945068359375,130.30076599121094,169.83999633789062
2021-11-08,17.219999313354492,94.05000305175781,443.3232116699219,130.0563507080078,170.4499969482422
2021-11-09,17.780000686645508,93.95999908447266,441.8578186035156,131.7494354248047,171.2899932861328
2021-11-10,18.729999542236328,94.8499984741211,438.3031921386719,129.3407440185547,173.14999389648438
2021-11-11,17.65999984741211,95.18000030517578,438.4449157714844,129.1487274169922,174.1199951171875
2021-11-12,16.290000915527344,95.12999725341797,441.75384521484375,128.58140563964844,174.4499969482422
2021-11-15,16.489999771118164,95.41000366210938,441.90509033203125,126.96684265136719,174.17999267578125
2021-11-16,16.3700008392334,95.91999816894531,443.6541442871094,126.6438980102539,172.9199981689453
2021-11-17,17.110000610351562,95.83000183105469,442.5763244628906,127.6476058959961,174.5
2021-11-18,17.59000015258789,95.54000091552734,444.0795593261719,128.12757873535156,173.94000244140625
2021-11-19,17.90999984741211,96.06999969482422,443.2853698730469,129.4803466796875,172.61000061035156
2021-11-22,19.170000076293945,96.5,442.0374450683594,127.96177673339844,168.74000549316406
2021-11-23,19.3799991607666,96.48999786376953,442.62359619140625,126.11161804199219,167.27999877929688
2021-11-24,18.579999923706055,96.83999633789062,443.80535888671875,128.13636779785156,167.1199951171875
2021-11-26,28.6200008392334,96.08999633789062,433.90704345703125,131.37423706054688,166.85000610351562
2021-11-29,22.959999084472656,96.33999633789062,439.2296447753906,130.3181915283203,166.6199951171875
2021-11-30,27.190000534057617,95.98999786376953,430.6832580566406,132.29931640625,165.5
2021-12-01,31.1200008392334,96.05000305175781,425.89959716796875,133.11544799804688,166.16000366210938
2021-12-02,27.950000762939453,96.12999725341797,432.4227600097656,133.28147888183594,165.24000549316406
2021-12-03,30.670000076293945,96.12000274658203,428.6601257324219,134.8718719482422,166.6300048828125
2021-12-06,27.18000030517578,96.29000091552734,433.7369079589844,133.01939392089844,166.22000122070312
2021-12-07,21.889999389648438,96.37000274658203,442.7086486816406,131.94456481933594,166.80999755859375
2021-12-08,19.899999618530273,95.88999938964844,443.88092041015625,129.66392517089844,166.89999389648438
2021-12-09,21.579999923706055,96.2699966430664,440.884033203125,130.38917541503906,165.8800048828125
2021-12-10,18.690000534057617,96.05000305175781,445.03436279296875,130.0746307373047,166.5800018310547
2021-12-13,20.309999465942383,96.31999969482422,441.092041015625,131.99697875976562,167.0
2021-12-14,21.889999389648438,96.56999969482422,438.05731201171875,131.68243408203125,165.44000244140625
2021-12-15,19.290000915527344,96.51000213623047,444.9020080566406,130.4154052734375,166.14999389648438
2021-12-16,20.56999969482422,96.04000091552734,440.9786071777344,130.4661407470703,168.16000366210938
2021-12-17,21.56999969482422,96.56999969482422,436.285400390625,131.94454956054688,167.8000030517578
2021-12-20,22.8700008392334,96.55000305175781,431.64617919921875,130.9559783935547,167.08999633789062
2021-12-21,21.010000228881836,96.48999786376953,439.3117370605469,130.45741271972656,167.02000427246094
2021-12-22,18.6299991607666,96.08000183105469,443.70428466796875,131.06101989746094,168.58999633789062
2021-12-23,17.959999084472656,96.0199966430664,446.4650573730469,129.92376708984375,168.97000122070312
2021-12-27,17.68000030517578,96.08999633789062,452.7834777832031,130.2386932373047,169.3699951171875
2021-12-28,17.540000915527344,96.19999694824219,452.4134521484375,129.7225341796875,168.63999938964844
2021-12-29,16.950000762939453,95.93000030517578,452.9921569824219,128.3054656982422,168.58999633789062
2021-12-30,17.329999923706055,95.97000122070312,451.73992919921875,129.38140869140625,169.8000030517578
2021-12-31,17.219999313354492,95.66999816894531,450.60137939453125,129.63507080078125,170.9600067138672
2022-01-03,16.600000381469727,96.23999786376953,453.2103576660156,126.232177734375,168.3300018310547
2022-01-04,16.90999984741211,96.29000091552734,453.0586242675781,125.7072525024414,169.57000732421875
2022-01-05,19.729999542236328,96.19000244140625,444.3589172363281,125.02496337890625,169.05999755859375
2022-01-06,19.610000610351562,96.25,443.94146728515625,125.34864807128906,166.99000549316406
2022-01-07,18.760000228881836,95.73999786376953,442.18634033203125,124.44759368896484,167.75
2022-01-10,19.399999618530273,95.98999786376953,441.6360778808594,124.75375366210938,168.25999450683594
2022-01-11,18.40999984741211,95.62000274658203,445.65863037109375,125.58480072021484,170.2899932861328
2022-01-12,17.6200008392334,95.0,446.8634338378906,125.1036605834961,170.74000549316406
2022-01-13,20.309999465942383,94.79000091552734,440.7063903808594,126.21466064453125,170.16000366210938
2022-01-14,19.190000534057617,95.16999816894531,440.8865966796875,124.30765533447266,169.6699981689453
2022-01-18,22.790000915527344,95.7300033569336,433.07867431640625,122.55805969238281,169.38999938964844
2022-01-19,23.850000381469727,95.51000213623047,428.581787109375,123.40657806396484,172.0800018310547
2022-01-20,25.59000015258789,95.73999786376953,423.8382873535156,124.16768646240234,171.64999389648438
2022-01-21,28.850000381469727,95.63999938964844,415.51800537109375,125.64605712890625,171.08999633789062
2022-01-24,29.899999618530273,95.91999816894531,417.2826232910156,124.6137924194336,172.02999877929688
2022-01-25,31.15999984741211,95.94999694824219,412.18798828125,124.41261291503906,172.5800018310547
2022-01-26,31.959999084472656,96.48999786376953,411.15386962890625,122.9079360961914,169.7899932861328
2022-01-27,30.489999771118164,97.26000213623047,409.1236572265625,125.16494750976562,167.60000610351562
2022-01-28,27.65999984741211,97.2699966430664,419.2843322753906,125.20868682861328,167.10000610351562
2022-01-31,24.829999923706055,96.54000091552734,426.836181640625,124.56134033203125,168.08999633789062
2022-02-01,21.959999084472656,96.38999938964844,429.7201843261719,124.14784240722656,168.22999572753906
2022-02-02,22.09000015258789,95.94000244140625,433.89459228515625,124.56830596923828,168.83999633789062
2022-02-03,24.350000381469727,95.37999725341797,423.6958923339844,123.59597778320312,168.60000610351562
2022-02-04,23.219999313354492,95.4800033569336,425.68829345703125,121.77388000488281,168.86000061035156
2022-02-07,22.860000610351562,95.4000015258789,424.3221130371094,121.85271453857422,170.11000061035156
2022-02-08,21.440000534057617,95.63999938964844,427.8133544921875,121.03801727294922,170.6300048828125
2022-02-09,19.959999084472656,95.48999786376953,434.0748596191406,121.26580047607422,171.2100067138672
2022-02-10,23.90999984741211,95.55000305175781,426.2763671875,119.33853912353516,170.55999755859375
2022-02-11,27.360000610351562,96.08000183105469,417.8707580566406,121.10806274414062,173.80999755859375
2022-02-14,28.329999923706055,96.37000274658203,416.5045471191406,119.60134887695312,174.74000549316406
2022-02-15,25.700000762939453,95.98999786376953,423.2215576171875,118.2435073852539,173.0800018310547
2022-02-16,24.290000915527344,95.69999694824219,423.6958923339844,118.94434356689453,174.86000061035156
2022-02-17,28.110000610351562,95.80000305175781,414.6451721191406,119.8291015625,177.25
2022-02-18,27.75,96.04000091552734,411.96026611328125,121.09056091308594,177.1199951171875
2022-02-22,28.809999465942383,96.02999877929688,407.5392761230469,121.40591430664062,177.49000549316406
2022-02-23,31.020000457763672,96.19000244140625,400.31005859375,119.73272705078125,178.2899932861328
2022-02-24,30.31999969482422,97.13999938964844,406.3344421386719,119.81158447265625,177.13999938964844
2022-02-25,27.59000015258789,96.62000274658203,415.29974365234375,119.8991470336914,176.5500030517578
2022-02-28,30.149999618530273,96.70999908447266,414.2371520996094,122.5272216796875,178.3800048828125
2022-03-01,33.31999969482422,97.41000366210938,407.9283142089844,123.94386291503906,181.6199951171875
2022-03-02,30.739999771118164,97.38999938964844,415.4325866699219,119.70716094970703,179.72999572753906
2022-03-03,30.479999542236328,97.79000091552734,413.36444091796875,120.92635345458984,180.8000030517578
2022-03-04,31.979999542236328,98.6500015258789,410.0059814453125,123.01403045654297,183.67999267578125
2022-03-07,36.45000076293945,99.29000091552734,397.9192810058594,122.07548522949219,186.41000366210938
2022-03-08,35.130001068115234,99.05999755859375,394.90240478515625,120.84742736816406,191.50999450683594
2022-03-09,32.45000076293945,97.97000122070312,405.4901123046875,119.66328430175781,185.82000732421875
2022-03-10,30.229999542236328,98.51000213623047,403.6590576171875,117.94400024414062,186.39999389648438
2022-03-11,30.75,99.12000274658203,398.5264892578125,118.33875274658203,185.08999633789062
2022-03-14,31.770000457763672,99.05999755859375,395.61395263671875,115.57564544677734,182.3000030517578
2022-03-15,29.829999923706055,99.06999969482422,404.313720703125,115.37391662597656,178.88999938964844
2022-03-16,26.670000076293945,98.37999725341797,413.2790832519531,116.5054702758789,180.00999450683594
2022-03-17,25.670000076293945,98.01000213623047,418.4494934082031,115.63704681396484,180.88999938964844
2022-03-18,23.8700008392334,98.2300033569336,423.03271484375,117.04930877685547,179.3000030517578
2022-03-21,23.530000686645508,98.5,422.9090270996094,114.33887481689453,180.6699981689453
2022-03-22,22.940000534057617,98.48999786376953,427.85760498046875,112.87399291992188,179.36000061035156
2022-03-23,23.56999969482422,98.62000274658203,422.3475036621094,115.3476333618164,181.80999755859375
2022-03-24,21.670000076293945,98.79000091552734,428.714111328125,114.4441146850586,183.1300048828125
2022-03-25,20.809999465942383,98.80999755859375,430.80780029296875,112.85643768310547,182.3800048828125
2022-03-28,19.6299991607666,99.08999633789062,433.8721618652344,113.82134246826172,179.05999755859375
2022-03-29,18.899999618530273,98.4000015258789,439.239501953125,114.68094635009766,179.13999938964844
2022-03-30,19.329999923706055,97.79000091552734,436.52728271484375,115.57564544677734,180.5800018310547
2022-03-31,20.559999465942383,98.30999755859375,429.8085021972656,115.85636138916016,180.64999389648438
2022-04-01,19.6299991607666,98.62999725341797,431.02667236328125,116.29737091064453,179.5
2022-04-04,18.56999969482422,98.98999786376953,434.7190856933594,115.4891586303711,180.3699951171875
2022-04-05,21.030000686645508,99.47000122070312,429.22802734375,112.87998962402344,179.24000549316406
2022-04-06,22.100000381469727,99.5999984741211,424.9360046386719,111.96629333496094,179.66000366210938
2022-04-07,21.549999237060547,99.75,427.0772705078125,111.1229476928711,180.33999633789062
2022-04-08,21.15999984741211,99.80000305175781,425.9352111816406,109.91937255859375,181.47000122070312
2022-04-11,24.3700008392334,99.93000030517578,418.6550598144531,108.17992401123047,182.3699951171875
2022-04-12,24.260000228881836,100.29000091552734,417.1038818359375,108.03057861328125,183.77000427246094
2022-04-13,21.81999969482422,99.87999725341797,421.8811950683594,108.25020599365234,184.64999389648438
2022-04-14,22.700000762939453,100.31999969482422,416.6280212402344,106.08029174804688,184.0399932861328
2022-04-18,22.170000076293945,100.77999877929688,416.7993469238281,105.55317687988281,184.61000061035156
2022-04-19,21.3700008392334,100.95999908447266,423.5276184082031,104.76251220703125,181.82000732421875
2022-04-20,20.31999969482422,100.38999938964844,423.2135925292969,106.87095642089844,182.7100067138672
2022-04-21,22.68000030517578,100.58000183105469,416.88494873046875,106.08029174804688,182.05999755859375
2022-04-22,28.209999084472656,101.22000122070312,405.44598388671875,105.41261291503906,180.2899932861328
2022-04-25,27.020000457763672,101.75,407.796630859375,106.46684265136719,177.0500030517578
2022-04-26,33.52000045776367,102.30000305175781,395.9864807128906,107.53861236572266,177.32000732421875
2022-04-27,31.600000381469727,102.94999694824219,397.09991455078125,106.15937042236328,175.97999572753906
2022-04-28,29.989999771118164,103.62000274658203,407.1304016113281,106.3174819946289,176.92999267578125
2022-04-29,33.400001525878906,102.95999908447266,392.08465576171875,104.93822479248047,176.91000366210938
2022-05-02,32.34000015258789,103.73999786376953,394.44476318359375,103.1192626953125,173.6300048828125
2022-05-03,29.25,103.47000122070312,396.25299072265625,103.814453125,174.08999633789062
2022-05-04,25.420000076293945,102.58999633789062,408.32000732421875,104.38646697998047,175.8000030517578
2022-05-05,31.200000762939453,103.75,393.8071594238281,101.52643585205078,175.1300048828125
2022-05-06,30.190000534057617,103.66000366210938,391.45660400390625,100.03041076660156,175.4199981689453
2022-05-09,34.75,103.6500015258789,378.9231872558594,100.91043853759766,172.8800048828125
2022-05-10,32.9900016784668,103.91999816894531,379.7987365722656,101.82563018798828,171.4199981689453
2022-05-11,32.560001373291016,103.8499984741211,373.76513671875,103.78805541992188,172.82000732421875
2022-05-12,31.770000457763672,104.8499984741211,373.3749694824219,103.59446716308594,170.1699981689453
2022-05-13,28.8700008392334,104.55999755859375,382.3016052246094,102.0632553100586,168.7899932861328
2022-05-16,27.469999313354492,104.19000244140625,380.7503662109375,101.95761108398438,170.39999389648438
2022-05-17,26.100000381469727,103.36000061035156,388.5825500488281,100.72562408447266,169.3300018310547
2022-05-18,30.959999084472656,103.80999755859375,372.9182434082031,102.87287139892578,169.4199981689453
2022-05-19,29.350000381469727,102.72000122070312,370.63421630859375,103.1192626953125,171.91000366210938
2022-05-20,29.43000030517578,103.1500015258789,370.79595947265625,104.28965759277344,172.02999877929688
2022-05-23,28.479999542236328,102.08000183105469,377.7336120605469,102.57365417480469,172.8300018310547
